url,lat,lon,fav
https://www.zomato.com/mumbai/momos-dimsum-hub-pali-hill-bandra-west,19.06687277,72.8228173,
https://www.zomato.com/mumbai/alcons-delicacy-kurla,19.080612,72.888706,
https://www.zomato.com/mumbai/mumbai-lokkal-cbd-belapur-navi-mumbai,19.007724,73.032326,
https://www.zomato.com/mumbai/the-peppy-birsto-manpada-thane-west-thane,19.213143,72.984775,
https://www.zomato.com/mumbai/shivneree-kurla,19.0668132,72.87489306,
https://www.zomato.com/mumbai/sandwich-junction-upvan-thane-west,19.20917527,72.96089508,
https://www.zomato.com/mumbai/mann-o-salva-and-dhaba-vasai,19.448215,72.883277,
https://www.zomato.com/mumbai/jungle-pizza-co-1-near-andheri-west-station,19.1292586,72.84452509,
https://www.zomato.com/mumbai/hotel-shree-durga-kurla,19.06552475,72.87485853,
https://www.zomato.com/mumbai/secret-diet-virar,19.46127,72.817145,
https://www.zomato.com/mumbai/hotel-sai-leela-family-restaurant-bar-virar,19.45141032,72.80656245,
https://www.zomato.com/mumbai/lala-king-jogeshwari,19.148878,72.837599,
https://www.zomato.com/mumbai/jai-malhar-dining-nalasopara,0,0,
https://www.zomato.com/mumbai/murli-fast-food-marol,19.1069241,72.8676214,
https://www.zomato.com/mumbai/the-south-pavilion-vikhroli,19.10155158,72.91918874,
https://www.zomato.com/mumbai/ashapura-dabeli-samosa-corner-kalyan-thane,19.24669424,73.12082112,
https://www.zomato.com/mumbai/food-inn-1-colaba,18.92221872,72.83139702,
https://www.zomato.com/mumbai/kitchen-2211-dahisar-east,0,0,
https://www.zomato.com/mumbai/anil-kheema-patice-centre-thane-east,19.18279423,72.97297038,
https://www.zomato.com/mumbai/ithaka-veg-lebanese-kitchen-lower-parel,18.99474232,72.82582674,
https://www.zomato.com/mumbai/hotel-annapurnashwari-new-panvel-navi-mumbai,18.99215193,73.1225498,
https://www.zomato.com/mumbai/sukh-shanti-bar-restaurant-ghatkopar-west,19.09620871,72.89468341,
https://www.zomato.com/mumbai/chinese-n-grill-chandivali,19.11458075,72.89601915,
https://www.zomato.com/mumbai/intermission-cafe-dombivali-east-thane,19.2160012,73.0830914,
https://www.zomato.com/mumbai/diksha-pure-veg-kalyan-thane,19.23603293,73.13046299,
https://www.zomato.com/AquaGardenRestoBar,19.29939929,72.82929216,
https://www.zomato.com/mumbai/brass-anchor-borivali-west,19.2234246,72.85398994,
https://www.zomato.com/mumbai/popcorn-bar-panch-pakhadi-thane-west-thane,19.19755435,72.96830401,
https://www.zomato.com/mumbai/sewree-sweets-bakery-sewri,18.99988557,72.85460819,
https://www.zomato.com/mumbai/a-cafe-kitchen-azad-nagar,19.12787815,72.82925025,
https://www.zomato.com/mumbai/jhama-sweets-kharghar-navi-mumbai,19.036219,73.064407,
https://www.zomato.com/mumbai/cafe-xenon-ambernath,19.21248,73.18743579,
https://www.zomato.com/mumbai/detox-cold-pressed-juice-bar-kandivali-east,19.20665061,72.86594689,
https://www.zomato.com/mumbai/trimurti-caterers-jogeshwari,19.14038927,72.85356682,
https://www.zomato.com/mumbai/the-neighbourhood-meat-mart-reclamation-bandra-west,19.04855882,72.82598734,
https://www.zomato.com/mumbai/masala-library-bandra-kurla-complex,19.06897432,72.86964264,
https://www.zomato.com/mumbai/the-lemon-grass-2-vasai,19.33912763,72.80841552,
https://www.zomato.com/mumbai/jain-dal-bati-2-marol,19.117994,72.878036,
https://www.zomato.com/mumbai/the-golden-wok-chembur,19.05253101,72.89911408,
https://www.zomato.com/mumbai/glocal-kitchen-kandivali-east,19.2067991,72.87279323,
https://www.zomato.com/mumbai/ramgadhs-mulund-west,19.18074162,72.94627067,
https://www.zomato.com/mumbai/master-kitchen-airoli-navi-mumbai,19.1741001,72.998607,
https://www.zomato.com/mumbai/rahuls-kitchen-jogeshwari,19.13663141,72.86170229,
https://www.zomato.com/mumbai/b-f-c-burger-fries-chaat-near-andheri-east-station,19.1063538,72.86640186,
https://www.zomato.com/mumbai/health-rich-airoli-navi-mumbai,19.15695338,72.99769733,
https://www.zomato.com/mumbai/prems-malad-west,19.19405839,72.83607882,
https://www.zomato.com/mumbai/zaika-cbd-belapur-navi-mumbai,19.00663426,73.03246681,
https://www.zomato.com/mumbai/saarang-restaurant-bar-mira-road,19.27275329,72.88276937,
https://www.zomato.com/mumbai/good-times-malad-west,19.18288226,72.83597253,
https://www.zomato.com/mumbai/hotel-vishwa-mahal-dadar-east,19.01682255,72.84349814,
https://www.zomato.com/mumbai/amoeba-sports-bar-kurla,19.08697963,72.88926065,
https://www.zomato.com/mumbai/aram-fort,18.93765788,72.83694752,
https://www.zomato.com/mumbai/hotel-savera-goregaon-west,19.15907247,72.8352832,
https://www.zomato.com/mumbai/hotel-sadguru-marol,19.11011172,72.8811691,
https://www.zomato.com/mumbai/smoke-n-fire-1-powai,19.120594,72.898006,
https://www.zomato.com/mumbai/shree-1-new-panvel-navi-mumbai,18.993135,73.124903,
https://www.zomato.com/mumbai/alma-biryani-tawa-corner-khopat-thane-west-thane,19.2041658,72.97501523,
https://www.zomato.com/mumbai/tote-talli-mahalaxmi,18.983402,72.820529,
https://www.zomato.com/mumbai/swagat-lunch-home-mazgaon,18.97171304,72.83819273,
https://www.zomato.com/mumbai/mitron-bandra-linking-road-bandra-west,19.065322,72.833364,
https://www.zomato.com/mumbai/kerala-castle-near-andheri-west-station,19.11853172,72.84484494,
https://www.zomato.com/mumbai/chaat-cafe-majiwada-thane-west,19.20877887,72.97176473,
https://www.zomato.com/mumbai/new-garvaa-kasarvadavli-thane-west,19.28271944,72.95358333,
https://www.zomato.com/mumbai/dsk-family-restaurant-kasarvadavli-thane-west-thane,19.258146,72.973156,
https://www.zomato.com/mumbai/cafe-at-the-ncpa-nariman-point,18.92473408,72.82015521,
https://www.zomato.com/mumbai/oh-so-stoned-1-khar,19.07196689,72.83944197,
https://www.zomato.com/mumbai/vighnaharta-chinese-corner-bhayandar,19.296746,72.852249,
https://www.zomato.com/mumbai/bell-g-yummy-jogeshwari,19.13540337,72.8602653,
https://www.zomato.com/mumbai/wine-n-dine-owale-thane-west,19.26365942,72.96839554,
https://www.zomato.com/mumbai/tacamas-the-snack-box-chandivali,19.1114969,72.890806,
https://www.zomato.com/mumbai/cream-nation-mira-road,19.27968071,72.87061661,
https://www.zomato.com/mumbai/ruhi-icecream-wagle-estate-thane-west-thane,19.20496,72.96123112,
https://www.zomato.com/mumbai/royal-challenge-bhayandar,19.30019512,72.84482852,
https://www.zomato.com/mumbai/cafe-ballon-dor-seawoods-navi-mumbai,19.02137461,73.01832419,
https://www.zomato.com/mumbai/ats-royal-biryani-dahisar-east,19.246101,72.866685,
https://www.zomato.com/mumbai/house-of-taste-marol,19.10788144,72.87969422,
https://www.zomato.com/mumbai/le-gateau-kasarvadavli-thane-west-thane,19.27151993,72.96460826,
https://www.zomato.com/mumbai/anis-bakehouse-vashi-navi-mumbai,19.08574456,73.00727382,
https://www.zomato.com/mumbai/n-m-sweet-and-dry-fruits-palghar,19.696969,72.771327,
https://www.zomato.com/mumbai/fatty-fred-matunga-east,19.11396459,72.8420883,
https://www.zomato.com/mumbai/anand-sweets-mira-road,19.2447449,72.870019,
https://www.zomato.com/mumbai/tk-yumatic-dombivali-east-thane,19.205524,73.09285,
https://www.zomato.com/mumbai/baba-ka-dhaba-ghansoli-navi-mumbai,19.1209966,72.9919735,
https://www.zomato.com/mumbai/daiquiri-bar-restaurant-santacruz-west,19.07817114,72.82898337,
https://www.zomato.com/mumbai/hashtag-by-h-a-sakinaka,19.11638253,72.88903495,
https://www.zomato.com/mumbai/swara-restaurant-vashi-navi-mumbai,19.085456,72.998834,
https://www.zomato.com/mumbai/cafe-rahat-sion,19.03818675,72.8533395,
https://www.zomato.com/mumbai/food-plaza-family-restaurant-bhandup,19.12852466,72.92589024,
https://www.zomato.com/mumbai/trikon-restaurant-nalasopara,19.424028,72.810087,
https://www.zomato.com/mumbai/devi-prasad-vashi-navi-mumbai,19.07366944,73.00673939,
https://www.zomato.com/mumbai/hotel-shegdi-vasai,0,0,
https://www.zomato.com/mumbai/pappu-da-dhaba-vasai,19.38391211,72.83346601,
https://www.zomato.com/mumbai/continese-borivali-west,19.22457315,72.85309039,
https://www.zomato.com/mumbai/hotel-shanghigh-lower-parel,19.005859,72.82641,
https://www.zomato.com/mumbai/kolkata-rolls-kamothe-navi-mumbai,19.02470116,73.09237663,
https://www.zomato.com/mumbai/91-rosewood-villa-sanpada-navi-mumbai,19.05729663,73.00381411,
https://www.zomato.com/mumbai/tool-house-cafe-kandivali-west,19.20489909,72.84127258,
https://www.zomato.com/mumbai/long-short-delicatessen-churchgate,18.935037,72.824199,
https://www.zomato.com/mumbai/shree-datta-boarding-parel,18.99398464,72.8366974,
https://www.zomato.com/mumbai/cafe-malang-goregaon-east,19.17573889,72.86805678,
https://www.zomato.com/mumbai/sapphire-juhu,19.09341048,72.82794535,
https://www.zomato.com/mumbai/hotel-gajara-ghatkopar-east,19.08934009,72.91681498,
https://www.zomato.com/mumbai/tit-bits-alibaug-thane,18.64474,72.873687,
https://www.zomato.com/mumbai/home-swaad-1-mira-road,19.271781,72.888527,
https://www.zomato.com/mumbai/mahesh-fine-dine-kandivali-west,19.20288476,72.83404134,
https://www.zomato.com/mumbai/samarth-rajvat-1-prabhadevi,0,0,
https://www.zomato.com/mumbai/real-taste-mumbai-central,18.96619509,72.81928483,
https://www.zomato.com/mumbai/bites-of-mumbai-bhandup,19.13157381,72.9277071,
https://www.zomato.com/mumbai/sai-punjab-mahakali,19.12587428,72.86327105,
https://www.zomato.com/mumbai/jainsons-sweets-mumbai-central,18.96645097,72.81933177,
https://www.zomato.com/mumbai/fat-is-flavour-pali-hill-bandra-west,19.06687087,72.82281864,
https://www.zomato.com/mumbai/lebanese-point-andheri-lokhandwala,19.1412413,72.82483935,
https://www.zomato.com/mumbai/abs-absolute-barbecues-powai,19.122623,72.891636,
https://www.zomato.com/mumbai/the-tasty-hub-6-kalwa-thane,19.19691317,72.99169421,
https://www.zomato.com/mumbai/lucknow-streets-wagle-estate-thane-west-thane,19.18915738,72.94567756,
https://www.zomato.com/mumbai/badmash-biryani-kandivali-east,19.20679245,72.87288576,
https://www.zomato.com/mumbai/grub-hub-versova,19.12531106,72.82224733,
https://www.zomato.com/mumbai/party-fowl-powai,19.115811,72.916602,
https://www.zomato.com/mumbai/beyond-wine-dine-malad-west,19.17729438,72.83405911,
https://www.zomato.com/mumbai/the-french-fries-vasai,19.34367838,72.80451458,
https://www.zomato.com/mumbai/jugheads-1-kandivali-east,19.20979709,72.87316639,
https://www.zomato.com/mumbai/konkan-malvani-kinara-dadar-west,19.01910256,72.83600137,
https://www.zomato.com/mumbai/arihant-foods-1-mira-road,19.262557,72.873354,
https://www.zomato.com/mumbai/new-khwaja-biryani-owale-thane-west,19.27077397,72.96632353,
https://www.zomato.com/mumbai/the-lounge-dadar-east,19.01683301,72.84564994,
https://www.zomato.com/mumbai/bubblycity-chandivali,19.115025,72.893235,
https://www.zomato.com/mumbai/bakeology-goregaon-west,19.17346928,72.84089908,
https://www.zomato.com/mumbai/stewpot-goregaon-east,19.1760887,72.87095321,
https://www.zomato.com/mumbai/natural-cake-shop-and-ice-cream-new-panvel-navi-mumbai,18.9832741,73.1341651,
https://www.zomato.com/mumbai/b-kitchen-bar-juhu,19.09331353,72.82820016,
https://www.zomato.com/mumbai/rasika-restaurant-bar-ghatkopar-east,19.08928782,72.91706175,
https://www.zomato.com/mumbai/apna-adda-bhayandar,19.3165,72.8552,
https://www.zomato.com/mumbai/sunil-sandwich-and-gaurav-juice-centre-ghatkopar-east,19.07557001,72.90525232,
https://www.zomato.com/mumbai/sai-chef-corner-vile-parle-west,19.10216462,72.83701026,
https://www.zomato.com/mumbai/nawab-chinese-restaurant-nalasopara,19.416681,72.79837,
https://www.zomato.com/mumbai/karjat-vada-pav-kandivali-east,19.20208339,72.85613436,
https://www.zomato.com/mumbai/ocean-wagle-estate-thane-west-thane,19.208556,72.953694,
https://www.zomato.com/mumbai/bohemian-brew-khar,19.06778729,72.83753391,
https://www.zomato.com/mumbai/hotel-annapurna-kopar-khairane-navi-mumbai,19.10169383,73.00274022,
https://www.zomato.com/mumbai/punjabi-paneer-ghatkopar-east,19.08264768,72.90824566,
https://www.zomato.com/mumbai/icy-spicy-alibaug-thane,18.724625,72.893417,
https://www.zomato.com/mumbai/shaikas-juice-bar-pali-hill-bandra-west,19.0628911,72.82923013,
https://www.zomato.com/mumbai/gaothan-gorai,19.23264605,72.82650098,
https://www.zomato.com/mumbai/kabul-kebabs-borivali-west,19.23242414,72.82911144,
https://www.zomato.com/mumbai/mh05-family-restaurant-dombivali-west-thane,19.223506,73.080952,
https://www.zomato.com/mumbai/rasoi-bhojanalaya-and-caterers-kopar-khairane-navi-mumbai,19.09935349,73.0042265,
https://www.zomato.com/mumbai/wow-chinese-chembur,19.045701,72.898602,
https://www.zomato.com/mumbai/chaat-adda-virar,19.45838327,72.80071858,
https://www.zomato.com/mumbai/the-foodie-dude-1-bhandup,19.13340371,72.93658957,
https://www.zomato.com/mumbai/indulge-mulund-west,19.17652456,72.94334102,
https://www.zomato.com/mumbai/the-toast-factory-1-powai,19.12443275,72.91666399,
https://www.zomato.com/mumbai/mayras-kitchen-jogeshwari,0,0,
https://www.zomato.com/mumbai/mummy-da-dhaba-mira-road,19.274099,72.86071,
https://www.zomato.com/mumbai/mummys-kitchen-and-tiffin-service-vile-parle-west,19.09588,72.84012,
https://www.zomato.com/mumbai/prasad-wagle-estate-thane-west,19.18905099,72.94564001,
https://www.zomato.com/mumbai/bastian-linking-road-bandra-west,19.06365036,72.83499755,
https://www.zomato.com/mumbai/anniyam-andheri-lokhandwala,19.13935574,72.83147011,
https://www.zomato.com/mumbai/mealbox-kalyan,19.24596462,73.14747926,
https://www.zomato.com/mumbai/sandwich-more-vile-parle-east,19.10751585,72.85206277,
https://www.zomato.com/mumbai/krishna-lunch-home-chembur,19.05407626,72.89505724,
https://www.zomato.com/mumbai/divya-foods-virar,19.467688,72.801612,
https://www.zomato.com/mumbai/shree-pet-pooja-goregaon-west,19.16166437,72.84722071,
https://www.zomato.com/mumbai/hotel-santosh-chembur,19.04814556,72.90972993,
https://www.zomato.com/mumbai/naaz-express-chembur,19.04674,72.893162,
https://www.zomato.com/mumbai/samarth-rajvat-1-prabhadevi,0,0,
https://www.zomato.com/mumbai/rasna-punjab-matunga-east,19.02599944,72.85668388,
https://www.zomato.com/mumbai/madhvashram-girgaum,18.95905633,72.81901963,
https://www.zomato.com/mumbai/joeys-pizza-malad-west,19.17817726,72.83474274,
https://www.zomato.com/mumbai/kitchen-in-kloud-oshiwara,19.14873045,72.83404168,
https://www.zomato.com/mumbai/kings-corner-dahisar-east,19.24319362,72.87013985,
https://www.zomato.com/mumbai/hyderabadi-biryani-corner-bhandup,19.15616002,72.94351906,
https://www.zomato.com/mumbai/pizza-gully-goregaon-east,19.151322,72.846357,
https://www.zomato.com/mumbai/pepper-chilly-goregaon-east,19.1742502,72.86341924,
https://www.zomato.com/mumbai/lovecrumbs-byculla,18.98817829,72.83359542,
https://www.zomato.com/mumbai/colorful-chinese-fast-food-restaurant-malad-west,19.193996,72.815866,
https://www.zomato.com/mumbai/china-express-vasai,19.3592939,72.81209484,
https://www.zomato.com/mumbai/vadilal-ice-cream-vile-parle-west,19.10037745,72.84147877,
