url,lat,lon,fav
https://www.zomato.com/vadodara/ready-platter-diwalipura,22.2948547,73.14331278,biryani
https://www.zomato.com/vadodara/new-raja-swadist-omlet-pulav-akota,22.28583995,73.17042522,
https://www.zomato.com/vadodara/jalaram-multi-cuisine-restaurant-bhayli,22.290602,73.131378,
https://www.zomato.com/vadodara/anjoy-the-family-restaurant-alkapuri,22.30839976,73.16869017,"gulab jamun,naan"
https://www.zomato.com/vadodara/bikaners-alkapuri,22.31074782,73.16628054,
https://www.zomato.com/vadodara/punjabi-paratha-house-nizampura,22.34772903,73.174184,"aloo paratha,cheese paratha"
https://www.zomato.com/vadodara/real-kathiyawadi-restaurant-sayajipura,22.31181917,73.23533501,"gujarati thali,lasaniya bataka"
https://www.zomato.com/vadodara/sanjus-corner-navapura,0,0,
https://www.zomato.com/vadodara/indian-spice-restaurant-subhanpura,22.320179,73.159958,
https://www.zomato.com/vadodara/sheetal-dairys-ice-cream-parlour-sayajipura,0,0,
https://www.zomato.com/vadodara/rangoli-restaurant-fatehgunj,22.31936334,73.1878351,"butter chicken,biryani,fish,diwani handi,dal fry"
https://www.zomato.com/vadodara/honeycube-manjalpur,22.27123594,73.1950888,
https://www.zomato.com/vadodara/indish-lounge-1-gotri,22.31783084,73.12576711,"paan shot,brownie,nachos,gulab jamun,salad,veg buffet,dal tadka"
https://www.zomato.com/vadodara/the-biryani-life-vadiwadi,22.313834,73.15976,
https://www.zomato.com/vadodara/rajwadi-food-corner-nizampura,22.3442429,73.17597438,
https://www.zomato.com/vadodara/the-restaurant-by-jagdish-kendranagar,22.30054263,73.25451415,
https://www.zomato.com/vadodara/jay-ambe-pan-akota,22.29329122,73.17480426,
https://www.zomato.com/vadodara/jay-mahakali-sev-usal-1-akota,22.268758,73.138818,
https://www.zomato.com/vadodara/hotel-prince-makarpura,22.239412,73.201422,
https://www.zomato.com/vadodara/states-foods-kendranagar,22.292538,73.249248,
https://www.zomato.com/vadodara/patiala-house-sayajigunj,22.30932844,73.18437405,
https://www.zomato.com/vadodara/the-f-world-food-van-bhayli,22.29171128,73.13030608,
https://www.zomato.com/vadodara/rajwada-food-gotri,22.304322,73.126608,
https://www.zomato.com/vadodara/havmor-restaurant-sayajigunj,22.30891249,73.18701033,"biryani,karari rumali,chicken tikka,rumali roti,chana poori,hot pot,coffee"
https://www.zomato.com/vadodara/springold-the-luxury-cafe-diwalipura,0,0,
https://www.zomato.com/vadodara/sistas-kitchen-karelibaug,22.3158458,73.22113138,
https://www.zomato.com/vadodara/kulcha-com-2-manjalpur,22.27643836,73.19805466,"kulcha,lassi"
https://www.zomato.com/vadodara/real-test-food-diwalipura,22.33198526,73.17049026,
https://www.zomato.com/vadodara/baked-with-love-makarpura,22.2666953,73.2014199,
https://www.zomato.com/elysiantbl,22.30037326,73.16566732,"salad,burgers,pizza"
https://www.zomato.com/vadodara/shivas-food-subhanpura,22.32233524,73.1582557,
https://www.zomato.com/vadodara/madhav-kathiyawadi-restaurant-nizampura,22.33214342,73.18080269,
https://www.zomato.com/vadodara/frescura-gotri,0,0,
https://www.zomato.com/vadodara/kaka-di-hatti-karelibaug,22.3089944,73.2188219,
https://www.zomato.com/vadodara/the-medley-cafe-alkapuri,22.31420594,73.17239463,
https://www.zomato.com/vadodara/cafe-hungry-karelibaug,22.3177372,73.2253431,
https://www.zomato.com/vadodara/midday-munchies-2-manjalpur,22.27337582,73.18838999,
https://www.zomato.com/vadodara/tandoori-flames-nizampura,22.3382671,73.17431174,
https://www.zomato.com/vadodara/the-frankie-zone-sayajipura,22.328825,73.237753,
https://www.zomato.com/vadodara/jeet-omlet-karelibaug,22.31974607,73.20688047,
https://www.zomato.com/vadodara/beans-balls-cafe-sama,22.35417544,73.19935553,
https://www.zomato.com/vadodara/sasu-vahu-no-handvo-akota,22.29775484,73.17205869,
https://www.zomato.com/vadodara/baroda-mughlai-kitchen-diwalipura,22.289632,73.151761,
https://www.zomato.com/vadodara/anmol-catering-events-sayajipura,22.31515195,73.23353224,
https://www.zomato.com/vadodara/pavan-putra-ice-cream-gotri,22.30558762,73.15197531,
https://www.zomato.com/vadodara/chistiya-khaman-gotri,22.288925,73.155608,
https://www.zomato.com/vadodara/a-one-tawa-fry-akota,22.30594465,73.19833428,
https://www.zomato.com/vadodara/vrundavan-food-services-nizampura,22.35000449,73.17008827,
https://www.zomato.com/vadodara/jay-bhole-sevusal-nizampura,22.34724,73.175242,
https://www.zomato.com/vadodara/the-honeyed-tale-alkapuri,22.31785782,73.16834182,"baklava,pizza,burgers,garlic cheese bomb,falafel burger,buddha bowl,soya chaap wrap"
https://www.zomato.com/vadodara/eggxotica-diwalipura,22.29819502,73.1646397,"pizza,paratha,biryani,burgers,cannelloni,noodle,dal makhani"
https://www.zomato.com/vadodara/indorish-gotri,22.316084,73.131826,
https://www.zomato.com/vadodara/hotel-yuvraj-sayajigunj,22.31391438,73.18092138,
https://www.zomato.com/vadodara/shree-ganesh-pan-and-nasta-house-gotri,22.266531,73.149605,
https://www.zomato.com/vadodara/pepperazzi-the-diner-alkapuri,22.308142,73.16427592,"pasta,cheese fondue,nachos,hot pot,chocolate mudpie,steak,pizza"
https://www.zomato.com/vadodarabiryani,22.32341704,73.18819184,"hyderabadi biryani,vegetable biryani,dum biryani"
https://www.zomato.com/vadodara/the-perfect-kitchen-diwalipura,22.285646,73.152755,
https://www.zomato.com/vadodara/tarangaa-south-corner-diwalipura,22.27770605,73.1524913,
https://www.zomato.com/vadodara/jalaram-pav-bhaji-karelibaug,22.34952726,73.20133768,
https://www.zomato.com/vadodara/k-g-n-hotel-karelibaug,22.30578304,73.19895756,
https://www.zomato.com/vadodara/raju-ice-cream-faludawala-mandvi,22.30652749,73.21040992,
https://www.zomato.com/vadodara/bahurani-the-royal-family-restaurant-mandvi,22.28934212,73.23540442,
https://www.zomato.com/vadodara/sharma-restaurant-taste-of-honesty-akota,22.28574068,73.16922225,
https://www.zomato.com/vadodara/amity-restaurant-sayajigunj,22.30873693,73.18406761,
https://www.zomato.com/vadodara/pizza-crust-karelibaug,22.31665253,73.20679262,pizza
https://www.zomato.com/vadodara/sarthy-south-indian-sama,22.362625,73.197016,
https://www.zomato.com/vadodara/chamunda-maa-dining-hall-fatehgunj,22.32457606,73.18914972,
https://www.zomato.com/vadodara/dhin-chak-eggs-alkapuri,22.31783984,73.168144,
https://www.zomato.com/vadodara/rajasthan-chaat-bhel-house-subhanpura,22.29748853,73.16543698,
https://www.zomato.com/vadodara/om-sai-chinese-food-fatehgunj,22.30819163,73.21374726,
https://www.zomato.com/vadodara/karnawat-pan-gotri,22.31613053,73.13108057,
https://www.zomato.com/vadodara/ratit-kitchen-1-subhanpura,22.31665,73.159032,
https://www.zomato.com/vadodara/gappus-kitchen-diwalipura,22.294803,73.154896,
https://www.zomato.com/vadodara/kathiyawadi-khajana-makarpura,22.235706,73.188705,
https://www.zomato.com/vadodara/tummy-fillers-diwalipura,22.2684121,73.13876833,
https://www.zomato.com/vadodara/annas-south-chula-sayajigunj,22.308822,73.184301,
https://www.zomato.com/vadodara/after-hours-karelibaug,22.31947499,73.19553506,"biryani,jeera rice,cheese naan,raita,paneer tikka masala,dal makhani"
https://www.zomato.com/vadodara/the-italian-food-hub-akota,22.30054,73.163729,
https://www.zomato.com/vadodara/salsa-habanero-mexican-taqueria-subhanpura,22.31835811,73.15115858,
https://www.zomato.com/vadodara/ghar-ki-rasoi-gotri,0,0,
https://www.zomato.com/vadodara/egg-village-alkapuri,22.30686795,73.18235052,
https://www.zomato.com/vadodara/shakesnbakes-mandvi,22.30514591,73.20290677,
https://www.zomato.com/vadodara/taste-of-bombay-sandwich-manjalpur,22.27081305,73.20335839,"bombay sandwich,pasta,farmhouse pizza"
https://www.zomato.com/vadodara/jashn-e-paratha-diwalipura,22.30428576,73.16432856,"paratha,dal makhani,amritsari parantha,masala buttermilk"
https://www.zomato.com/vadodara/pepper-n-kream-diwalipura,22.2949732,73.14463042,
https://www.zomato.com/vadodara/afiya-biryani-mandvi,22.30084662,73.22306525,
https://www.zomato.com/vadodara/chatak-matak-gotri,22.328129,73.133555,
https://www.zomato.com/vadodara/jay-jalaram-khaman-snacks-gotri,22.3205767,73.139377,
https://www.zomato.com/vadodara/sapphire-karelibaug,22.35264301,73.20007637,
https://www.zomato.com/vadodara/sarvottam-restaurant-nizampura,22.33295596,73.18033129,
https://www.zomato.com/vadodara/morning-star-the-non-veg-planet-kendranagar,22.297787,73.250497,
https://www.zomato.com/vadodara/energy-bites-subhanpura,0,0,
https://www.zomato.com/vadodara/pizza-cafe-karelibaug,22.35510723,73.19946315,
https://www.zomato.com/vadodara/hotel-sudha-subhanpura,22.31744066,73.16114545,
https://www.zomato.com/vadodara/mor-n-rich-vadiwadi,22.31745896,73.16841725,
https://www.zomato.com/vadodara/the-tiffin-waala-1-sayajipura,22.32706341,73.24356906,
https://www.zomato.com/vadodara/hotel-kalyani-sama,22.33672055,73.19306675,
https://www.zomato.com/vadodara/krishna-ice-cream-lassi-and-nasta-house-nizampura,22.34427267,73.17545,
https://www.zomato.com/vadodara/raja-punjabi-restaurant-karelibaug,22.32366237,73.19737572,
https://www.zomato.com/vadodara/sizzling-wok-diwalipura,22.290525,73.152718,
https://www.zomato.com/vadodara/hilton-darbar-gorwa,22.32211751,73.1653535,
https://www.zomato.com/vadodara/the-pizza-town-kendranagar,22.30047004,73.23338203,
https://www.zomato.com/vadodara/sonu-namkeen-taste-the-reality-fatehgunj,22.30802847,73.22167989,
https://www.zomato.com/vadodara/vimal-caterers-1-mandvi,22.30479448,73.20105646,
https://www.zomato.com/vadodara/ph-se-food-vadiwadi,22.30819566,73.16421423,"mocktails,pav bhaji platter,dragon rice,mojito,dal makhani,lassi,panipuri shots"
https://www.zomato.com/vadodara/ziiro-restaurant-cafe-kendranagar,22.30069059,73.23061768,
https://www.zomato.com/vadodara/nivala-sama,22.35496645,73.19956038,
https://www.zomato.com/vadodara/surti-bakery-mandvi,22.30012231,73.20817228,
https://www.zomato.com/vadodara/badshah-omlete-center-mandvi,22.29903474,73.20607848,
https://www.zomato.com/vadodara/khanasutra-co-karelibaug,22.311779,73.203041,
https://www.zomato.com/vadodara/krishna-restaurant-nizampura,22.34716031,73.17532629,
https://www.zomato.com/vadodara/sams-burger-and-fries-manjalpur,22.26465818,73.18165865,"vada pav,rolls,burgers"
https://www.zomato.com/vadodara/moms-cuisine-nizampura,25.4179086,70.9183732,
https://www.zomato.com/vadodara/frosty-fun-gotri,22.31803741,73.13728418,
https://www.zomato.com/vadodara/shahi-village-restaurant-diwalipura,22.27974251,73.14471189,
https://www.zomato.com/vadodara/pooja-vadapav-kendranagar,22.29297462,73.23705167,
https://www.zomato.com/vadodara/kaffeine-express-suryanagar,22.2885954,73.22749726,
https://www.zomato.com/vadodara/21-a-rooftop-restaurant-alkapuri,22.30986257,73.17810036,"dal makhani,paratha,naan,mint mojito,chicken biryani,mocktails,cheese butter masala"
https://www.zomato.com/vadodara/shreenathji-dairy-farm-karelibaug,0,0,
https://www.zomato.com/vadodara/chula-dosa-manjalpur,22.27255332,73.18930261,mysore dosa
https://www.zomato.com/vadodara/big-bite-golgappa-karelibaug,22.32084092,73.19916274,
https://www.zomato.com/vadodara/sankalp-vadiwadi,22.31173108,73.16481739,"uttapam,masala dosa,brownie,onion rava dosa,coffee,medu vada,spring dosa"
https://www.zomato.com/vadodara/shreeji-khaman-house-makarpura,22.232784,73.187938,
https://www.zomato.com/vadodara/spicy-restaurant-karelibaug,22.31942568,73.21172185,panneer butter masala
https://www.zomato.com/vadodara/vijay-chinese-food-karelibaug,22.32546587,73.19640711,
https://www.zomato.com/vadodara/chicken-calling-makarpura,22.252063,73.206826,
https://www.zomato.com/vadodara/itz-tea-o-clock-akota,22.270792,73.20285,
https://www.zomato.com/vadodara/bharkadevi-ice-cream-kendranagar,22.28832985,73.22748318,
https://www.zomato.com/vadodara/krishna-bake-shop-gorwa,22.34567123,73.14042639,
https://www.zomato.com/vadodara/abs-absolute-barbecue-vadiwadi,0,0,
https://www.zomato.com/vadodara/biting-junction-omlet-centre-sayajigunj,22.31771298,73.18123419,
https://www.zomato.com/vadodara/hitulal-ice-cream-gotri,0,0,
https://www.zomato.com/vadodara/lucky-sev-ushal-alkapuri,22.29087089,73.15409761,
https://www.zomato.com/vadodara/ratnadeep-ice-cream-and-famous-lassi-danteshwar,22.289545,73.21010415,
https://www.zomato.com/vadodara/london-bubble-co-akota,22.293408,73.17089,
https://www.zomato.com/vadodara/eats-and-treats-madhavpura,0,0,
https://www.zomato.com/vadodara/shree-radheshyam-farsan-mandvi,22.30385025,73.19405347,
https://www.zomato.com/vadodara/annapurnas-kitchen-alkapuri,22.30869226,73.1766627,
https://www.zomato.com/vadodara/pd-restaurant-navapura,22.29026348,73.20484199,
https://www.zomato.com/vadodara/mp-09-zayka-indore-ka-gotri,22.32078944,73.14114623,
https://www.zomato.com/vadodara/malibu-cafe-1-sama,22.355629,73.199384,
https://www.zomato.com/vadodara/the-london-shakes-cafe-nizampura,22.34785205,73.17419674,
https://www.zomato.com/vadodara/the-café-stock-exchange-alkapuri,22.31362778,73.17308161,
https://www.zomato.com/vadodara/chicken-mamna-center-akota,22.29811282,73.17623187,
https://www.zomato.com/vadodara/amaya-akota,22.293137,73.170542,
https://www.zomato.com/vadodara/gnc-fast-food-mandvi,22.29667687,73.21265895,"pasta,pizza,burgers,nachos,brownie,blueberry cheesecake,mocktails"
https://www.zomato.com/vadodara/that-place-alkapuri,22.30831415,73.17612592,
https://www.zomato.com/vadodara/plazzo-resorts-and-restaurant-karelibaug,22.36113688,73.19991913,
https://www.zomato.com/vadodara/a-one-bombay-biryani-and-tawa-fry-akota,22.296889,73.176028,
https://www.zomato.com/vadodara/kathiyawadi-chataka-manjalpur,22.27660931,73.1982803,
https://www.zomato.com/vadodara/punjabi-tastiza-vadiwadi,22.31023603,73.15907981,
https://www.zomato.com/vadodara/cheese-chips-sayajigunj,22.30886379,73.18645477,"burgers,pizza,hot chocolate"
https://www.zomato.com/vadodara/shop-eat-karelibaug,22.34077064,73.2192374,
https://www.zomato.com/vadodara/kai-asia-vivanta-vadodara-akota,22.29344912,73.17484584,"sushi,noodle"
https://www.zomato.com/vadodara/devis-coffee-bar-alkapuri,22.30768355,73.17250159,
https://www.zomato.com/vadodara/patel-sev-usad-kendranagar,22.2876579,73.22942745,
https://www.zomato.com/vadodara/pizza-theory-alkapuri,22.308142,73.16427592,
https://www.zomato.com/vadodara/street-chef-manjalpur,22.28033943,73.18291694,
https://www.zomato.com/vadodara/barodaz-rice-wraps-vadiwadi,22.31379382,73.15921964,
https://www.zomato.com/vadodara/bihar-food-gotri,22.30674586,73.13180175,
https://www.zomato.com/vadodara/wow-foody-sayajigunj,22.3090558,73.18291426,
https://www.zomato.com/vadodara/new-r-s-pizza-karelibaug,22.31589333,73.22124884,
https://www.zomato.com/vadodara/jay-mahakali-sev-usal-mandvi,22.29599999,73.19840536,"sev usal,misal,gujarati food"
https://www.zomato.com/vadodara/jay-bhole-lassi-center-alkapuri,22.30202103,73.19548678,
https://www.zomato.com/vadodara/the-dugout-cafe-fatehgunj,22.32127638,73.18854924,
https://www.zomato.com/vadodara/jay-mataji-kathiyawadi-tarsali,22.26631785,73.22278261,
https://www.zomato.com/vadodara/the-view-karelibaug,22.34618134,73.24127175,
https://www.zomato.com/vadodara/jai-jalaram-live-dhokla-akota,22.30025818,73.16918168,
https://www.zomato.com/vadodara/whola-akota,22.30264204,73.17643169,
https://www.zomato.com/vadodara/chinese-factory-alkapuri,22.308598,73.175219,
https://www.zomato.com/vadodara/shreeji-spice-kendranagar,0,0,
https://www.zomato.com/vadodara/jalaram-nasta-house-kendranagar,22.290275,73.207797,
https://www.zomato.com/vadodara/ambica-sweets-namkeen-bakers-bhayli,22.29085632,73.13300576,
https://www.zomato.com/vadodara/bombay-style-kana-khazana-fatehgunj,22.33934165,73.218133,
https://www.zomato.com/vadodara/pizza-palace-alkapuri,22.30686795,73.18235052,
https://www.zomato.com/vadodara/foodista-restaurant-gorwa,22.3456827,73.14077809,
https://www.zomato.com/vadodara/maa-sha-allah-restaurant-diwalipura,22.289276,73.152377,
https://www.zomato.com/vadodara/indore-kachori-house-mandvi,22.29487765,73.21070597,
https://www.zomato.com/vadodara/kali-mirch-cafe-and-restaurant-fatehgunj,22.3365977,73.1892295,"cheese naan,fish,malvani chicken,murgh kalimirch,banjara chicken,sea food,tandoori chicken"
https://www.zomato.com/vadodara/manoranjan-restaurant-mandvi,22.30162553,73.2054361,
https://www.zomato.com/vadodara/renuka-sev-usal-sayajigunj,22.30721207,73.18197314,
https://www.zomato.com/vadodara/java-the-kitchen-karelibaug,22.316704,73.211178,"matka biryani,sandwich,raita,tandoori parantha"
https://www.zomato.com/vadodara/bhagyoday-dairy-farm-akota,22.30503145,73.16587653,
https://www.zomato.com/vadodara/vintage-kitchen-nizampura,22.33826307,73.17429967,
https://www.zomato.com/vadodara/a-one-fry-center-yakutpura,22.30386014,73.21067698,
https://www.zomato.com/vadodara/selfieccino-fatehgunj,22.32309821,73.18734124,"churros,waffles,coffee,mint oreo shake,thick shakes,garlic bread"
https://www.zomato.com/vadodara/the-mixing-bowl-gotri,22.30741648,73.1379259,
https://www.zomato.com/vadodara/josh-pizzeria-fatehgunj,22.32530397,73.19648858,
https://www.zomato.com/vadodara/om-sai-chinese-and-south-indian-manjalpur,22.27253501,73.18818346,
https://www.zomato.com/vadodara/meenu-chinese-diwalipura,0,0,
https://www.zomato.com/vadodara/annapurna-restaurant-gotri,22.316011,73.13768,
https://www.zomato.com/vadodara/alpana-restaurant-danteshwar,22.28627769,73.20901215,
https://www.zomato.com/vadodara/the-garth-cafe-alkapuri,22.31414701,73.17558546,
https://www.zomato.com/vadodara/new-milam-tawa-fry-station-wala-diwalipura,22.28840958,73.15408956,
https://www.zomato.com/vadodara/magic-maza-alkapuri,22.303643,73.166871,
https://www.zomato.com/vadodara/spicenation-makarpura,22.269709,73.202903,"noodle,hyderabadi biryani,veg manchurian,hakka noodles"
https://www.zomato.com/vadodara/yogi-food-manjalpur,22.27600773,73.18236608,
https://www.zomato.com/vadodara/indian-bhel-fatehgunj,22.32530397,73.19648556,
https://www.zomato.com/vadodara/jmd-foods-manjalpur,22.27281797,73.19751788,
https://www.zomato.com/vadodara/home-made-food-sama,22.33924307,73.18822632,
https://www.zomato.com/vadodara/goa-portuguesa-1-diwalipura,22.29542983,73.15954719,"biryani,prawn soup,sea food,fish"
https://www.zomato.com/vadodara/om-tasty-vadapav-makarpura,22.25672,73.20624,
https://www.zomato.com/vadodara/shree-rasanand-alkapuri,22.31068889,73.17020092,
https://www.zomato.com/vadodara/raftaar-egg-zone-kendranagar,22.297775,73.238076,
https://www.zomato.com/vadodara/barbeque-nation-vadiwadi,22.31097766,73.15888703,"kulfi,chaat,biryani,panipuri,mocktails,gulab jamun,brownie"
https://www.zomato.com/vadodara/ketli-corner-cafe-fatehgunj,22.3251796,73.19028463,
https://www.zomato.com/vadodara/24-carats-hotel-express-towers-alkapuri,22.31053008,73.1688739,courteous staff
https://www.zomato.com/vadodara/maji-sainik-egg-recipies-akota,22.29809234,73.1763985,
https://www.zomato.com/vadodara/ellora-milk-centre-subhanpura,22.31723006,73.16100597,
https://www.zomato.com/vadodara/hungry-birds-vadiwadi,22.31395098,73.15876264,"cheese grilled sandwich,pizza,vegetable biryani,veg sizzler,aloo paratha"
https://www.zomato.com/vadodara/small-feast-alkapuri,22.303643,73.166871,
https://www.zomato.com/vadodara/the-back-benchers-food-cafe-nizampura,22.326756,73.201887,
https://www.zomato.com/vadodara/bhukhyo-tapasvi-alkapuri,22.308655,73.174083,
https://www.zomato.com/vadodara/cafe-chakhh-de-sayajigunj,22.29461676,73.15558959,
https://www.zomato.com/vadodara/radhe-mandvi,0,0,
https://www.zomato.com/vadodara/mahadev-nasta-house-and-bhojanalay-makarpura,22.25420169,73.19355458,
https://www.zomato.com/vadodara/pizzo-matic-akota,22.28795541,73.16687465,pizza
https://www.zomato.com/vadodara/raj-omelet-kendranagar,22.28786978,73.23023815,
https://www.zomato.com/vadodara/berry-que-cafe-sayajigunj,22.30848608,73.18469793,
https://www.zomato.com/vadodara/rajasthan-kulfi-house-mandvi,22.30002243,73.22152172,
https://www.zomato.com/vadodara/jay-dwarkadish-restaurant-nizampura,22.3396161,73.17811076,
https://www.zomato.com/vadodara/mumbai-vadapav-karelibaug,22.323484,73.197417,
https://www.zomato.com/vadodara/amrit-food-junction-sama,22.336632,73.18924,
https://www.zomato.com/vadodara/china-came-manjalpur,22.26863683,73.20225902,
https://www.zomato.com/vadodara/mamus-infusion-diwalipura,22.2700107,73.1643208,"brownie,corn fritters,margherita pizza,pasta"
https://www.zomato.com/vadodara/neha-khaman-centre-diwalipura,22.29477629,73.15499109,
https://www.zomato.com/vadodara/aamhi-marathi-gotri,22.316312,73.130164,
https://www.zomato.com/vadodara/the-food-store-nizampura,22.344867,73.171653,
https://www.zomato.com/vadodara/the-belgian-waffle-co-1-vadiwadi,22.30821148,73.16186965,"pancakes,blueberry cream cheese,belgian waffles,belgian chocolate waffle"
https://www.zomato.com/vadodara/tea56-alkapuri,22.30966003,73.17447301,
https://www.zomato.com/vadodara/delicacy-restaurant-banquet-diwalipura,22.29541121,73.15955892,"naan,chilli paneer"
https://www.zomato.com/vadodara/shree-shakti-sev-vadiwadi,22.31445159,73.1560868,
https://www.zomato.com/vadodara/bombay-sandwich-and-pizza-karelibaug,0,0,
https://www.zomato.com/vadodara/kabaab-ka-baap-mandvi,22.307753,73.232458,
https://www.zomato.com/vadodara/yummy-frankie-fatehgunj,22.3230948,73.18817072,
https://www.zomato.com/vadodara/ayaz-biryani-fry-centre-mandvi,22.29618457,73.21301334,
https://www.zomato.com/rasodu,22.31350247,73.17921415,
https://www.zomato.com/vadodara/royal-punjab-parathe-2-sama,22.34699569,73.2015569,
https://www.zomato.com/vadodara/hotel-shyam-sundar-mandvi,22.30004817,73.20578814,
https://www.zomato.com/vadodara/new-pizza-house-suryanagar,0,0,
https://www.zomato.com/vadodara/maa-ashapura-khana-khazana-nizampura,22.33955966,73.17914327,
